Id,MathScore,ReadingScore,WritingScore
2173513,52.0,78.0,75.0
2173514,42.0,58.0,51.0
2173515,80.0,76.0,83.0
2173516,48.0,66.0,65.0
2173517,40.0,43.0,46.0
2173518,51.0,63.0,59.0
2173519,68.0,64.0,56.0
2173520,64.0,54.0,58.0
2173521,90.0,76.0,78.0
2173522,79.0,68.0,70.0
2173523,50.0,58.0,58.0
2173524,49.0,59.0,
2173525,43.0,59.0,51.0
2173526,54.0,62.0,59.0
2173527,50.0,42.0,39.0
2173528,72.0,81.0,75.0
2173529,54.0,46.0,49.0
2173530,37.0,44.0,40.0
2173531,65.0,71.0,61.0
2173532,88.0,100.0,100.0
2173533,54.0,50.0,50.0
2173534,41.0,44.0,41.0
2173535,62.0,71.0,66.0
2173536,87.0,86.0,77.0
2173537,100.0,94.0,90.0
2173538,39.0,50.0,52.0
2173539,81.0,77.0,88.0
2173540,48.0,59.0,50.0
2173541,88.0,84.0,80.0
2173542,38.0,58.0,59.0
2173543,77.0,95.0,87.0
2173544,44.0,48.0,38.0
2173545,74.0,73.0,77.0
2173546,72.0,60.0,71.0
2173547,92.0,,83.0
2173548,38.0,,43.0
2173549,82.0,63.0,69.0
2173550,63.0,64.0,58.0
2173551,74.0,83.0,84.0
2173552,64.0,72.0,69.0
2173553,60.0,52.0,57.0
2173554,69.0,62.0,60.0
2173555,78.0,98.0,99.0
2173556,57.0,61.0,65.0
2173557,76.0,74.0,68.0
2173558,62.0,63.0,62.0
2173559,59.0,63.0,57.0
2173560,71.0,81.0,81.0
2173561,63.0,81.0,73.0
2173562,84.0,87.0,91.0
2173563,68.0,77.0,79.0
2173564,83.0,76.0,74.0
2173565,56.0,71.0,77.0
2173566,56.0,58.0,52.0
2173567,95.0,90.0,91.0
2173568,87.0,77.0,70.0
2173569,52.0,44.0,56.0
2173570,67.0,77.0,
2173571,54.0,59.0,64.0
2173572,69.0,86.0,89.0
2173573,93.0,75.0,78.0
2173574,44.0,63.0,57.0
2173575,96.0,84.0,89.0
2173576,77.0,85.0,80.0
2173577,63.0,57.0,59.0
2173578,66.0,72.0,66.0
2173579,78.0,84.0,88.0
2173580,86.0,81.0,78.0
2173581,61.0,72.0,76.0
2173582,64.0,61.0,65.0
2173583,44.0,36.0,31.0
2173584,68.0,78.0,77.0
2173585,71.0,67.0,61.0
2173586,71.0,68.0,67.0
2173587,37.0,27.0,30.0
2173588,51.0,63.0,55.0
2173589,88.0,91.0,88.0
2173590,61.0,64.0,58.0
2173591,75.0,80.0,67.0
2173592,58.0,61.0,47.0
2173593,61.0,59.0,58.0
2173594,69.0,81.0,74.0
2173595,43.0,60.0,62.0
2173596,68.0,77.0,66.0
2173597,67.0,66.0,61.0
2173598,38.0,56.0,57.0
2173599,100.0,96.0,96.0
2173600,63.0,68.0,71.0
2173601,97.0,,83.0
2173602,58.0,63.0,63.0
2173603,81.0,79.0,76.0
2173604,74.0,69.0,73.0
2173605,83.0,73.0,72.0
2173606,82.0,67.0,67.0
2173607,69.0,65.0,60.0
2173608,75.0,83.0,77.0
2173609,63.0,63.0,54.0
2173610,98.0,86.0,92.0
2173611,41.0,54.0,53.0
2173612,99.0,100.0,99.0
2173613,42.0,50.0,43.0
2173614,68.0,65.0,65.0
2173615,56.0,66.0,62.0
2173616,63.0,68.0,55.0
2173617,63.0,59.0,61.0
2173618,66.0,69.0,66.0
2173619,86.0,100.0,100.0
2173620,65.0,75.0,73.0
2173621,91.0,74.0,73.0
2173622,50.0,63.0,53.0
2173623,56.0,64.0,63.0
2173624,27.0,32.0,26.0
2173625,85.0,81.0,89.0
2173626,84.0,81.0,73.0
2173627,92.0,93.0,96.0
2173628,66.0,70.0,65.0
2173629,70.0,62.0,56.0
2173630,71.0,80.0,82.0
2173631,100.0,91.0,88.0
2173632,54.0,56.0,54.0
2173633,62.0,74.0,70.0
2173634,60.0,67.0,63.0
2173635,68.0,81.0,75.0
2173636,51.0,73.0,71.0
2173637,42.0,47.0,35.0
2173638,42.0,35.0,34.0
2173639,72.0,64.0,60.0
2173640,56.0,,57.0
2173641,60.0,72.0,71.0
2173642,30.0,47.0,39.0
2173643,55.0,56.0,45.0
2173644,61.0,70.0,70.0
2173645,86.0,97.0,92.0
2173646,52.0,64.0,68.0
2173647,69.0,89.0,86.0
2173648,,75.0,79.0
2173649,62.0,65.0,69.0
2173650,47.0,57.0,50.0
2173651,58.0,50.0,47.0
2173652,54.0,35.0,39.0
2173653,64.0,67.0,75.0
2173654,67.0,,68.0
2173655,64.0,77.0,82.0
2173656,46.0,36.0,38.0
2173657,64.0,62.0,58.0
2173658,88.0,87.0,80.0
2173659,76.0,69.0,73.0
2173660,75.0,75.0,78.0
2173661,78.0,,72.0
2173662,58.0,63.0,62.0
2173663,52.0,68.0,68.0
2173664,52.0,65.0,62.0
2173665,,50.0,49.0
2173666,79.0,77.0,82.0
2173667,96.0,91.0,100.0
2173668,81.0,82.0,80.0
2173669,51.0,64.0,64.0
2173670,65.0,78.0,
2173671,79.0,78.0,79.0
2173672,82.0,88.0,
2173673,38.0,45.0,
2173674,65.0,56.0,52.0
2173675,71.0,57.0,57.0
2173676,42.0,54.0,50.0
2173677,62.0,55.0,56.0
2173678,72.0,85.0,83.0
2173679,50.0,61.0,56.0
2173680,93.0,72.0,77.0
2173681,,76.0,82.0
2173682,79.0,79.0,80.0
2173683,47.0,45.0,40.0
2173684,58.0,74.0,70.0
2173685,69.0,83.0,72.0
2173686,75.0,72.0,74.0
2173687,53.0,62.0,63.0
2173688,48.0,41.0,44.0
2173689,77.0,80.0,78.0
2173690,96.0,82.0,77.0
2173691,70.0,73.0,76.0
2173692,54.0,57.0,51.0
2173693,78.0,90.0,89.0
2173694,69.0,91.0,80.0
2173695,75.0,64.0,56.0
2173696,,48.0,44.0
2173697,90.0,87.0,92.0
2173698,71.0,64.0,62.0
2173699,37.0,35.0,34.0
2173700,34.0,41.0,46.0
2173701,86.0,92.0,88.0
2173702,64.0,82.0,78.0
2173703,100.0,85.0,88.0
2173704,59.0,56.0,50.0
2173705,46.0,65.0,58.0
2173706,65.0,66.0,64.0
2173707,56.0,65.0,69.0
2173708,79.0,85.0,76.0
2173709,76.0,76.0,79.0
2173710,85.0,77.0,80.0
2173711,83.0,95.0,98.0
2173712,69.0,66.0,72.0
2173713,79.0,90.0,86.0
2173714,52.0,61.0,59.0
2173715,83.0,90.0,87.0
2173716,76.0,89.0,86.0
2173717,34.0,41.0,45.0
2173718,57.0,58.0,54.0
2173719,69.0,68.0,68.0
2173720,65.0,77.0,77.0
2173721,58.0,53.0,59.0
2173722,68.0,63.0,61.0
2173723,62.0,60.0,57.0
2173724,69.0,63.0,68.0
2173725,93.0,83.0,77.0
2173726,38.0,50.0,48.0
2173727,56.0,72.0,
2173728,79.0,85.0,83.0
2173729,69.0,67.0,63.0
2173730,58.0,56.0,50.0
2173731,57.0,72.0,72.0
2173732,61.0,58.0,53.0
2173733,81.0,89.0,77.0
2173734,56.0,55.0,55.0
2173735,79.0,94.0,89.0
2173736,75.0,76.0,78.0
2173737,78.0,95.0,93.0
2173738,77.0,74.0,75.0
2173739,61.0,65.0,71.0
2173740,57.0,76.0,80.0
2173741,36.0,48.0,37.0
2173742,41.0,57.0,54.0
2173743,76.0,94.0,93.0
2173744,48.0,57.0,60.0
2173745,69.0,74.0,76.0
2173746,70.0,71.0,67.0
2173747,73.0,79.0,75.0
2173748,78.0,65.0,66.0
2173749,54.0,54.0,57.0
2173750,31.0,,38.0
2173751,38.0,65.0,59.0
2173752,41.0,44.0,42.0
2173753,68.0,77.0,79.0
2173754,84.0,75.0,78.0
2173755,52.0,52.0,47.0
2173756,48.0,56.0,52.0
2173757,45.0,43.0,54.0
2173758,65.0,63.0,55.0
2173759,72.0,71.0,72.0
2173760,54.0,65.0,67.0
2173761,59.0,71.0,74.0
2173762,79.0,89.0,85.0
2173763,82.0,86.0,81.0
2173764,47.0,67.0,60.0
2173765,65.0,80.0,78.0
2173766,86.0,83.0,78.0
2173767,62.0,62.0,65.0
2173768,62.0,72.0,69.0
2173769,58.0,46.0,46.0
2173770,91.0,100.0,95.0
2173771,98.0,98.0,100.0
2173772,56.0,62.0,64.0
2173773,,68.0,64.0
2173774,68.0,83.0,78.0
2173775,85.0,75.0,83.0
2173776,72.0,74.0,73.0
2173777,58.0,61.0,54.0
2173778,69.0,64.0,62.0
2173779,62.0,,54.0
2173780,53.0,74.0,73.0
2173781,83.0,87.0,95.0
2173782,76.0,54.0,64.0
2173783,70.0,70.0,64.0
2173784,,87.0,88.0
2173785,87.0,85.0,83.0
2173786,37.0,68.0,63.0
2173787,74.0,81.0,79.0
2173788,90.0,90.0,97.0
2173789,85.0,98.0,98.0
2173790,71.0,71.0,
2173791,71.0,79.0,82.0
2173792,58.0,79.0,76.0
2173793,66.0,54.0,54.0
2173794,64.0,83.0,81.0
2173795,73.0,73.0,68.0
2173796,69.0,66.0,67.0
2173797,84.0,69.0,63.0
2173798,45.0,48.0,46.0
2173799,86.0,94.0,89.0
2173800,76.0,72.0,64.0
2173801,94.0,86.0,81.0
2173802,71.0,77.0,80.0
2173803,53.0,44.0,43.0
2173804,52.0,65.0,66.0
2173805,52.0,44.0,50.0
2173806,38.0,50.0,44.0
2173807,73.0,75.0,72.0
2173808,93.0,95.0,91.0
2173809,89.0,92.0,95.0
2173810,,73.0,73.0
2173811,86.0,96.0,95.0
2173812,81.0,76.0,70.0
2173813,75.0,88.0,84.0
2173814,,46.0,48.0
2173815,58.0,63.0,61.0
2173816,94.0,95.0,98.0
2173817,71.0,,
2173818,81.0,66.0,79.0
2173819,50.0,68.0,57.0
2173820,77.0,76.0,77.0
2173821,73.0,83.0,80.0
2173822,65.0,75.0,81.0
2173823,69.0,84.0,89.0
2173824,84.0,,68.0
2173825,75.0,64.0,63.0
2173826,51.0,55.0,54.0
2173827,56.0,67.0,66.0
2173828,68.0,72.0,66.0
2173829,98.0,83.0,82.0
2173830,68.0,83.0,75.0
2173831,83.0,77.0,
2173832,74.0,78.0,65.0
2173833,42.0,46.0,43.0
2173834,70.0,67.0,65.0
2173835,65.0,70.0,65.0
2173836,75.0,62.0,69.0
2173837,78.0,73.0,72.0
2173838,80.0,92.0,89.0
2173839,67.0,71.0,71.0
2173840,67.0,66.0,62.0
2173841,54.0,56.0,57.0
2173842,61.0,,65.0
2173843,47.0,56.0,61.0
2173844,86.0,89.0,98.0
2173845,60.0,58.0,
2173846,85.0,82.0,67.0
2173847,64.0,70.0,68.0
2173848,77.0,74.0,72.0
2173849,45.0,44.0,41.0
2173850,54.0,72.0,78.0
2173851,71.0,65.0,61.0
2173852,61.0,76.0,68.0
2173853,53.0,57.0,64.0
2173854,49.0,54.0,49.0
2173855,53.0,63.0,59.0
2173856,51.0,66.0,67.0
2173857,81.0,77.0,77.0
2173858,37.0,55.0,53.0
2173859,59.0,51.0,53.0
2173860,68.0,65.0,66.0
2173861,47.0,55.0,55.0
2173862,70.0,75.0,74.0
2173863,66.0,60.0,54.0
2173864,69.0,71.0,63.0
2173865,66.0,56.0,53.0
2173866,60.0,66.0,69.0
2173867,52.0,58.0,63.0
2173868,84.0,84.0,79.0
2173869,55.0,72.0,66.0
2173870,55.0,61.0,53.0
2173871,66.0,62.0,57.0
2173872,82.0,79.0,79.0
2173873,76.0,85.0,79.0
2173874,32.0,41.0,43.0
2173875,88.0,96.0,92.0
2173876,37.0,66.0,64.0
2173877,71.0,78.0,80.0
2173878,62.0,74.0,69.0
2173879,60.0,60.0,60.0
2173880,74.0,62.0,67.0
2173881,83.0,97.0,93.0
2173882,48.0,55.0,51.0
2173883,66.0,60.0,61.0
2173884,56.0,56.0,52.0
2173885,75.0,66.0,65.0
2173886,91.0,,100.0
2173887,63.0,67.0,59.0
2173888,56.0,48.0,52.0
2173889,58.0,57.0,51.0
2173890,46.0,50.0,49.0
2173891,87.0,77.0,77.0
2173892,64.0,69.0,69.0
2173893,79.0,81.0,85.0
2173894,67.0,61.0,62.0
2173895,70.0,71.0,72.0
2173896,57.0,67.0,64.0
2173897,63.0,77.0,70.0
2173898,61.0,56.0,56.0
2173899,67.0,65.0,70.0
2173900,64.0,73.0,73.0
2173901,66.0,72.0,79.0
2173902,45.0,46.0,47.0
2173903,57.0,47.0,50.0
2173904,70.0,80.0,75.0
2173905,,45.0,50.0
2173906,48.0,,44.0
2173907,70.0,81.0,82.0
2173908,68.0,85.0,81.0
2173909,61.0,77.0,76.0
2173910,61.0,85.0,82.0
2173911,57.0,55.0,52.0
2173912,60.0,53.0,59.0
2173913,81.0,84.0,86.0
2173914,51.0,58.0,56.0
2173915,48.0,,44.0
2173916,57.0,63.0,70.0
2173917,55.0,,50.0
2173918,82.0,90.0,95.0
2173919,71.0,91.0,92.0
2173920,59.0,69.0,72.0
2173921,53.0,59.0,59.0
2173922,70.0,63.0,61.0
2173923,78.0,90.0,88.0
2173924,59.0,59.0,59.0
2173925,62.0,67.0,71.0
2173926,50.0,65.0,56.0
2173927,68.0,90.0,81.0
2173928,,83.0,85.0
2173929,77.0,73.0,73.0
2173930,71.0,59.0,64.0
2173931,68.0,81.0,78.0
2173932,59.0,64.0,60.0
2173933,57.0,66.0,59.0
2173934,,68.0,69.0
2173935,57.0,71.0,67.0
2173936,71.0,71.0,70.0
2173937,73.0,72.0,73.0
2173938,95.0,100.0,98.0
2173939,77.0,,72.0
2173940,45.0,51.0,41.0
2173941,65.0,77.0,74.0
2173942,57.0,59.0,57.0
2173943,83.0,86.0,81.0
2173944,74.0,60.0,60.0
2173945,56.0,61.0,56.0
2173946,73.0,83.0,81.0
2173947,64.0,66.0,63.0
2173948,72.0,85.0,80.0
2173949,68.0,71.0,78.0
2173950,35.0,29.0,31.0
2173951,79.0,63.0,70.0
2173952,34.0,59.0,56.0
2173953,72.0,90.0,86.0
2173954,49.0,62.0,57.0
2173955,58.0,40.0,46.0
2173956,100.0,100.0,100.0
2173957,86.0,78.0,72.0
2173958,86.0,84.0,77.0
2173959,51.0,49.0,46.0
2173960,67.0,72.0,70.0
2173961,76.0,65.0,69.0
2173962,21.0,39.0,29.0
2173963,65.0,57.0,50.0
2173964,86.0,89.0,89.0
2173965,44.0,38.0,31.0
2173966,,62.0,62.0
2173967,75.0,78.0,68.0
2173968,78.0,70.0,71.0
2173969,68.0,74.0,72.0
2173970,83.0,90.0,90.0
2173971,44.0,47.0,45.0
2173972,68.0,82.0,73.0
2173973,,69.0,63.0
2173974,57.0,68.0,62.0
2173975,94.0,91.0,95.0
2173976,73.0,69.0,67.0
2173977,53.0,61.0,61.0
2173978,70.0,62.0,65.0
2173979,59.0,70.0,61.0
2173980,73.0,,79.0
2173981,59.0,71.0,75.0
2173982,60.0,63.0,54.0
2173983,78.0,83.0,80.0
2173984,65.0,67.0,56.0
2173985,72.0,82.0,
2173986,82.0,99.0,100.0
2173987,58.0,86.0,79.0
2173988,65.0,51.0,48.0
2173989,71.0,83.0,80.0
2173990,55.0,38.0,39.0
2173991,42.0,57.0,54.0
2173992,56.0,61.0,62.0
2173993,94.0,94.0,96.0
2173994,73.0,71.0,66.0
2173995,78.0,74.0,67.0
2173996,,82.0,78.0
2173997,59.0,59.0,68.0
2173998,39.0,41.0,44.0
2173999,59.0,64.0,57.0
2174000,52.0,50.0,43.0
2174001,50.0,59.0,65.0
2174002,62.0,61.0,61.0
2174003,70.0,,66.0
2174004,67.0,64.0,65.0
2174005,57.0,48.0,52.0
2174006,78.0,79.0,74.0
2174007,39.0,34.0,33.0
2174008,72.0,59.0,67.0
2174009,77.0,70.0,66.0
2174010,51.0,69.0,71.0
2174011,70.0,67.0,64.0
2174012,66.0,68.0,64.0
2174013,73.0,72.0,71.0
2174014,76.0,71.0,63.0
2174015,58.0,50.0,56.0
2174016,90.0,81.0,86.0
2174017,65.0,70.0,63.0
2174018,74.0,70.0,
2174019,81.0,73.0,75.0
2174020,66.0,65.0,71.0
2174021,52.0,64.0,63.0
2174022,88.0,75.0,73.0
2174023,89.0,100.0,100.0
2174024,83.0,78.0,77.0
2174025,49.0,59.0,57.0
2174026,52.0,64.0,65.0
2174027,76.0,100.0,97.0
2174028,40.0,22.0,24.0
2174029,97.0,96.0,100.0
2174030,46.0,45.0,41.0
2174031,53.0,72.0,66.0
2174032,68.0,79.0,73.0
2174033,58.0,77.0,83.0
2174034,93.0,100.0,100.0
2174035,45.0,65.0,64.0
2174036,50.0,49.0,47.0
2174037,36.0,43.0,47.0
2174038,54.0,54.0,51.0
2174039,57.0,67.0,69.0
2174040,76.0,69.0,68.0
2174041,87.0,96.0,93.0
2174042,58.0,45.0,54.0
2174043,54.0,,43.0
2174044,44.0,57.0,59.0
2174045,53.0,52.0,67.0
2174046,88.0,100.0,93.0
2174047,44.0,51.0,51.0
2174048,66.0,56.0,55.0
2174049,65.0,66.0,69.0
2174050,73.0,88.0,82.0
2174051,42.0,49.0,49.0
2174052,66.0,62.0,53.0
2174053,61.0,74.0,66.0
2174054,70.0,67.0,69.0
2174055,38.0,40.0,33.0
2174056,50.0,64.0,61.0
2174057,60.0,71.0,69.0
2174058,75.0,88.0,80.0
2174059,86.0,68.0,62.0
2174060,92.0,87.0,82.0
2174061,48.0,41.0,39.0
2174062,89.0,86.0,87.0
2174063,82.0,87.0,93.0
2174064,66.0,72.0,74.0
2174065,66.0,67.0,69.0
2174066,82.0,83.0,88.0
2174067,78.0,76.0,77.0
2174068,62.0,75.0,79.0
2174069,,62.0,66.0
2174070,66.0,61.0,57.0
2174071,68.0,81.0,83.0
2174072,60.0,66.0,67.0
2174073,65.0,69.0,74.0
2174074,58.0,71.0,74.0
2174075,42.0,36.0,33.0
2174076,57.0,72.0,74.0
2174077,76.0,77.0,78.0
2174078,80.0,90.0,90.0
2174079,56.0,66.0,68.0
2174080,67.0,50.0,58.0
2174081,92.0,99.0,99.0
2174082,72.0,76.0,65.0
2174083,68.0,,78.0
2174084,83.0,65.0,64.0
2174085,87.0,100.0,100.0
2174086,60.0,66.0,64.0
2174087,47.0,55.0,59.0
2174088,81.0,77.0,77.0
2174089,88.0,91.0,78.0
2174090,53.0,57.0,56.0
2174091,88.0,70.0,70.0
2174092,87.0,73.0,69.0
2174093,79.0,79.0,79.0
2174094,66.0,70.0,65.0
2174095,67.0,57.0,58.0
2174096,39.0,52.0,50.0
2174097,99.0,92.0,88.0
2174098,68.0,74.0,80.0
2174099,,,61.0
2174100,65.0,70.0,66.0
2174101,50.0,56.0,62.0
2174102,72.0,87.0,86.0
2174103,55.0,55.0,58.0
2174104,91.0,100.0,100.0
2174105,74.0,91.0,84.0
2174106,81.0,73.0,70.0
2174107,47.0,49.0,45.0
2174108,67.0,79.0,75.0
2174109,52.0,53.0,
2174110,63.0,68.0,61.0
2174111,59.0,67.0,56.0
2174112,50.0,52.0,52.0
2174113,,78.0,72.0
2174114,52.0,62.0,60.0
2174115,74.0,68.0,69.0
2174116,72.0,77.0,76.0
2174117,92.0,94.0,96.0
2174118,84.0,94.0,90.0
2174119,81.0,,81.0
2174120,61.0,52.0,55.0
2174121,91.0,82.0,76.0
2174122,61.0,69.0,67.0
2174123,68.0,66.0,69.0
2174124,71.0,76.0,82.0
2174125,54.0,55.0,57.0
2174126,91.0,92.0,88.0
2174127,89.0,98.0,98.0
2174128,68.0,84.0,86.0
2174129,78.0,75.0,79.0
2174130,70.0,83.0,83.0
2174131,64.0,68.0,59.0
2174132,61.0,73.0,69.0
2174133,67.0,81.0,80.0
2174134,56.0,71.0,70.0
2174135,76.0,82.0,80.0
2174136,62.0,76.0,75.0
2174137,75.0,85.0,83.0
2174138,,57.0,57.0
2174139,78.0,85.0,87.0
2174140,82.0,83.0,81.0
2174141,63.0,77.0,66.0
2174142,55.0,57.0,61.0
2174143,99.0,79.0,77.0
2174144,68.0,75.0,62.0
2174145,94.0,100.0,100.0
2174146,80.0,84.0,86.0
2174147,57.0,56.0,50.0
2174148,42.0,,52.0
2174149,63.0,69.0,70.0
2174150,66.0,73.0,70.0
2174151,62.0,75.0,69.0
2174152,84.0,83.0,90.0
2174153,50.0,59.0,58.0
2174154,70.0,,67.0
2174155,50.0,48.0,50.0
2174156,76.0,76.0,82.0
2174157,83.0,80.0,86.0
2174158,87.0,79.0,75.0
2174159,65.0,68.0,70.0
2174160,43.0,55.0,55.0
2174161,67.0,66.0,69.0
2174162,64.0,73.0,76.0
2174163,66.0,58.0,58.0
2174164,55.0,77.0,76.0
2174165,72.0,85.0,86.0
2174166,53.0,55.0,56.0
2174167,67.0,72.0,64.0
2174168,50.0,65.0,65.0
2174169,55.0,,58.0
2174170,85.0,81.0,85.0
2174171,69.0,57.0,57.0
2174172,62.0,67.0,69.0
2174173,55.0,64.0,72.0
2174174,81.0,85.0,85.0
2174175,77.0,76.0,79.0
2174176,43.0,55.0,53.0
2174177,39.0,,39.0
2174178,82.0,73.0,73.0
2174179,54.0,61.0,60.0
2174180,84.0,75.0,68.0
2174181,94.0,76.0,73.0
2174182,86.0,82.0,74.0
2174183,79.0,82.0,
2174184,65.0,72.0,76.0
2174185,85.0,76.0,75.0
2174186,52.0,63.0,
2174187,87.0,80.0,78.0
2174188,,57.0,54.0
2174189,62.0,54.0,52.0
2174190,76.0,64.0,69.0
2174191,75.0,88.0,84.0
2174192,80.0,80.0,82.0
2174193,86.0,90.0,89.0
2174194,58.0,54.0,53.0
2174195,56.0,57.0,55.0
2174196,65.0,64.0,62.0
2174197,72.0,69.0,67.0
2174198,62.0,45.0,47.0
2174199,83.0,70.0,72.0
2174200,71.0,,61.0
2174201,63.0,75.0,66.0
2174202,84.0,81.0,84.0
2174203,75.0,75.0,77.0
2174204,79.0,86.0,77.0
2174205,95.0,93.0,88.0
2174206,69.0,68.0,70.0
2174207,69.0,70.0,69.0
2174208,64.0,65.0,65.0
2174209,78.0,87.0,90.0
2174210,56.0,76.0,76.0
2174211,77.0,,77.0
2174212,73.0,64.0,56.0
2174213,79.0,68.0,63.0
2174214,78.0,81.0,87.0
2174215,49.0,51.0,50.0
2174216,49.0,57.0,49.0
2174217,85.0,70.0,74.0
2174218,91.0,100.0,96.0
2174219,21.0,38.0,32.0
2174220,76.0,71.0,68.0
2174221,86.0,76.0,79.0
2174222,52.0,43.0,45.0
2174223,73.0,81.0,76.0
2174224,61.0,54.0,57.0
2174225,75.0,86.0,89.0
2174226,63.0,68.0,61.0
2174227,54.0,66.0,61.0
2174228,89.0,83.0,82.0
2174229,46.0,61.0,55.0
2174230,64.0,62.0,66.0
2174231,87.0,87.0,82.0
2174232,41.0,66.0,66.0
2174233,74.0,71.0,66.0
2174234,77.0,75.0,69.0
2174235,73.0,78.0,78.0
2174236,65.0,64.0,68.0
2174237,,40.0,37.0
2174238,74.0,,83.0
2174239,59.0,83.0,78.0
2174240,65.0,70.0,64.0
2174241,53.0,49.0,46.0
2174242,77.0,98.0,99.0
2174243,89.0,100.0,100.0
2174244,77.0,82.0,77.0
2174245,60.0,66.0,60.0
2174246,85.0,91.0,97.0
2174247,78.0,89.0,88.0
2174248,55.0,60.0,57.0
2174249,82.0,76.0,78.0
2174250,74.0,73.0,66.0
2174251,80.0,79.0,85.0
2174252,67.0,71.0,74.0
2174253,52.0,47.0,48.0
2174254,74.0,59.0,60.0
2174255,64.0,63.0,67.0
2174256,92.0,79.0,86.0
2174257,64.0,69.0,68.0
2174258,90.0,86.0,84.0
2174259,86.0,82.0,75.0
2174260,64.0,63.0,54.0
2174261,44.0,62.0,57.0
2174262,52.0,48.0,43.0
2174263,77.0,88.0,89.0
2174264,67.0,71.0,71.0
2174265,73.0,78.0,70.0
2174266,70.0,76.0,78.0
2174267,74.0,89.0,90.0
2174268,83.0,91.0,87.0
2174269,51.0,55.0,55.0
2174270,62.0,49.0,55.0
2174271,74.0,71.0,64.0
2174272,72.0,78.0,80.0
2174273,45.0,57.0,63.0
2174274,75.0,71.0,73.0
2174275,66.0,59.0,58.0
2174276,88.0,93.0,100.0
2174277,52.0,48.0,41.0
2174278,81.0,75.0,65.0
2174279,69.0,78.0,75.0
2174280,47.0,30.0,28.0
2174281,83.0,85.0,80.0
2174282,61.0,68.0,69.0
2174283,83.0,88.0,89.0
2174284,42.0,57.0,57.0
2174285,77.0,76.0,70.0
2174286,62.0,63.0,66.0
2174287,56.0,53.0,53.0
2174288,78.0,84.0,78.0
2174289,81.0,83.0,81.0
2174290,76.0,72.0,77.0
2174291,65.0,61.0,58.0
2174292,63.0,76.0,77.0
2174293,64.0,63.0,54.0
2174294,75.0,79.0,75.0
2174295,57.0,53.0,47.0
2174296,65.0,63.0,63.0
2174297,84.0,76.0,66.0
2174298,44.0,59.0,63.0
2174299,73.0,80.0,77.0
2174300,64.0,70.0,
2174301,45.0,38.0,44.0
2174302,76.0,92.0,88.0
2174303,51.0,49.0,43.0
2174304,70.0,65.0,62.0
2174305,,69.0,67.0
2174306,72.0,86.0,79.0
2174307,68.0,81.0,80.0
2174308,100.0,87.0,87.0
2174309,74.0,83.0,77.0
2174310,61.0,76.0,66.0
2174311,88.0,94.0,100.0
2174312,44.0,60.0,59.0
2174313,84.0,98.0,99.0
2174314,76.0,85.0,85.0
2174315,79.0,84.0,92.0
2174316,80.0,89.0,92.0
2174317,71.0,53.0,55.0
2174318,77.0,62.0,64.0
2174319,53.0,62.0,55.0
2174320,86.0,68.0,71.0
2174321,66.0,66.0,62.0
2174322,69.0,62.0,65.0
2174323,65.0,48.0,51.0
2174324,83.0,84.0,83.0
2174325,75.0,77.0,74.0
2174326,51.0,51.0,49.0
2174327,65.0,48.0,48.0
2174328,45.0,60.0,62.0
2174329,74.0,67.0,70.0
2174330,67.0,66.0,71.0
2174331,57.0,58.0,62.0
2174332,94.0,91.0,92.0
2174333,66.0,73.0,76.0
2174334,61.0,65.0,65.0
2174335,63.0,92.0,86.0
2174336,85.0,86.0,83.0
2174337,59.0,49.0,58.0
2174338,78.0,74.0,74.0
2174339,73.0,80.0,78.0
2174340,37.0,33.0,36.0
2174341,82.0,83.0,79.0
2174342,52.0,50.0,45.0
2174343,72.0,76.0,71.0
2174344,79.0,92.0,96.0
2174345,82.0,86.0,91.0
2174346,71.0,75.0,76.0
2174347,64.0,68.0,73.0
2174348,44.0,53.0,52.0
2174349,71.0,87.0,87.0
2174350,74.0,70.0,76.0
2174351,61.0,79.0,71.0
2174352,58.0,56.0,50.0
2174353,76.0,86.0,83.0
2174354,68.0,80.0,76.0
2174355,39.0,45.0,48.0
2174356,61.0,,78.0
2174357,94.0,97.0,90.0
2174358,56.0,70.0,66.0
2174359,,,58.0
2174360,48.0,47.0,53.0
2174361,83.0,75.0,74.0
2174362,46.0,46.0,51.0
2174363,55.0,45.0,47.0
2174364,68.0,71.0,68.0
2174365,46.0,45.0,35.0
2174366,74.0,76.0,76.0
2174367,64.0,70.0,58.0
2174368,51.0,49.0,50.0
2174369,83.0,86.0,84.0
2174370,69.0,64.0,72.0
2174371,77.0,88.0,87.0
2174372,,86.0,89.0
2174373,47.0,63.0,
2174374,50.0,62.0,62.0
2174375,36.0,43.0,48.0
2174376,58.0,61.0,55.0
2174377,67.0,66.0,59.0
2174378,63.0,58.0,57.0
2174379,62.0,49.0,53.0
2174380,71.0,82.0,80.0
2174381,79.0,86.0,86.0
2174382,88.0,96.0,98.0
2174383,52.0,50.0,47.0
2174384,65.0,57.0,57.0
2174385,69.0,82.0,78.0
2174386,76.0,84.0,73.0
2174387,66.0,71.0,68.0
2174388,90.0,,75.0
2174389,70.0,81.0,
2174390,62.0,63.0,67.0
2174391,51.0,,61.0
2174392,71.0,62.0,54.0
2174393,50.0,64.0,58.0
2174394,59.0,71.0,76.0
2174395,75.0,92.0,90.0
2174396,58.0,78.0,76.0
2174397,88.0,84.0,92.0
2174398,45.0,45.0,39.0
2174399,58.0,62.0,65.0
