Id,housing_median_age,total_rooms,total_bedrooms
13488,14.0,5737.0,1008.0
13489,18.0,4481.0,780.0
13490,22.0,2607.0,411.0
13491,33.0,1191.0,198.0
13492,16.0,2278.0,370.0
13493,17.0,6225.0,938.0
13494,21.0,2713.0,432.0
13495,20.0,1232.0,332.0
13496,27.0,1827.0,509.0
13497,19.0,822.0,134.0
13498,29.0,2337.0,391.0
13499,4.0,20982.0,3392.0
13500,,14418.0,2282.0
13501,3.0,2696.0,384.0
13502,19.0,2780.0,414.0
13503,2.0,6992.0,1132.0
13504,14.0,3205.0,465.0
13505,17.0,4401.0,655.0
13506,,3254.0,465.0
13507,14.0,3727.0,685.0
13508,18.0,2643.0,502.0
13509,7.0,6091.0,921.0
13510,10.0,3425.0,629.0
13511,15.0,4155.0,637.0
13512,15.0,1883.0,254.0
13513,11.0,2322.0,459.0
13514,18.0,4813.0,849.0
13515,10.0,5121.0,763.0
13516,10.0,1034.0,153.0
13517,14.0,2634.0,463.0
13518,14.0,2655.0,441.0
13519,20.0,2054.0,339.0
13520,17.0,2193.0,386.0
13521,,1144.0,202.0
13522,14.0,1357.0,247.0
13523,20.0,1732.0,307.0
13524,20.0,1314.0,229.0
13525,11.0,1554.0,260.0
13526,17.0,2756.0,557.0
13527,14.0,980.0,171.0
13528,16.0,1708.0,391.0
13529,19.0,1403.0,276.0
13530,22.0,1768.0,396.0
13531,4.0,6125.0,1063.0
13532,27.0,2475.0,548.0
13533,8.0,10505.0,1777.0
13534,11.0,5665.0,1507.0
13535,18.0,1378.0,235.0
13536,21.0,1787.0,291.0
13537,16.0,1215.0,223.0
13538,5.0,5666.0,1178.0
13539,10.0,4446.0,897.0
13540,3.0,39320.0,6210.0
13541,24.0,1605.0,277.0
13542,32.0,1441.0,261.0
13543,,1212.0,255.0
13544,47.0,1396.0,254.0
13545,43.0,1906.0,327.0
13546,52.0,910.0,212.0
13547,36.0,1395.0,264.0
13548,19.0,4896.0,1083.0
13549,17.0,3610.0,593.0
13550,21.0,2471.0,473.0
13551,27.0,2049.0,417.0
13552,23.0,3359.0,725.0
13553,36.0,1019.0,168.0
13554,21.0,3416.0,624.0
13555,20.0,1345.0,230.0
13556,11.0,1613.0,335.0
13557,41.0,440.0,106.0
13558,11.0,1708.0,394.0
13559,50.0,2666.0,613.0
13560,52.0,,400.0
13561,40.0,2352.0,536.0
13562,23.0,1771.0,356.0
13563,36.0,1256.0,270.0
13564,13.0,4115.0,782.0
13565,6.0,3769.0,669.0
13566,11.0,1996.0,382.0
13567,17.0,2625.0,512.0
13568,14.0,3658.0,612.0
13569,11.0,3701.0,739.0
13570,7.0,1644.0,338.0
13571,7.0,1626.0,325.0
13572,30.0,516.0,90.0
13573,7.0,4609.0,741.0
13574,15.0,2638.0,429.0
13575,23.0,395.0,70.0
13576,52.0,1691.0,301.0
13577,4.0,22128.0,3522.0
13578,2.0,556.0,63.0
13579,14.0,5622.0,861.0
13580,3.0,9662.0,1385.0
13581,4.0,9755.0,1748.0
13582,16.0,13290.0,2062.0
13583,10.0,10856.0,2278.0
13584,4.0,8301.0,1333.0
13585,13.0,984.0,127.0
13586,40.0,1092.0,213.0
13587,28.0,1437.0,295.0
13588,10.0,1979.0,454.0
13589,25.0,1719.0,331.0
13590,29.0,1276.0,283.0
13591,31.0,1840.0,380.0
13592,30.0,4255.0,773.0
13593,35.0,3222.0,559.0
13594,34.0,4055.0,739.0
13595,14.0,4136.0,886.0
13596,24.0,1948.0,362.0
13597,33.0,4674.0,791.0
13598,33.0,1552.0,288.0
13599,29.0,873.0,226.0
13600,25.0,1881.0,433.0
13601,25.0,2054.0,609.0
13602,7.0,732.0,145.0
13603,27.0,2127.0,628.0
13604,25.0,1859.0,463.0
13605,10.0,1875.0,366.0
13606,24.0,2834.0,470.0
13607,16.0,1458.0,295.0
13608,20.0,2281.0,444.0
13609,31.0,2220.0,526.0
13610,8.0,1841.0,409.0
13611,5.0,4459.0,896.0
13612,13.0,5301.0,1025.0
13613,20.0,1950.0,310.0
13614,,4098.0,733.0
13615,17.0,2902.0,476.0
13616,17.0,1781.0,262.0
13617,36.0,2340.0,392.0
13618,15.0,4363.0,690.0
13619,5.0,3761.0,580.0
13620,28.0,707.0,154.0
13621,15.0,,711.0
13622,17.0,12689.0,2426.0
13623,11.0,3467.0,749.0
13624,20.0,8561.0,1411.0
13625,16.0,2859.0,668.0
13626,20.0,6374.0,1412.0
13627,20.0,7326.0,1555.0
13628,30.0,2598.0,573.0
13629,24.0,1033.0,189.0
13630,25.0,3430.0,485.0
13631,16.0,2896.0,404.0
13632,4.0,4082.0,578.0
13633,4.0,4791.0,695.0
13634,11.0,3628.0,469.0
13635,8.0,1692.0,253.0
13636,20.0,2524.0,311.0
13637,16.0,2196.0,287.0
13638,8.0,2915.0,371.0
13639,10.0,2846.0,362.0
13640,17.0,3229.0,405.0
13641,15.0,3162.0,495.0
13642,19.0,3995.0,554.0
13643,22.0,2272.0,
13644,9.0,3877.0,490.0
13645,24.0,2121.0,296.0
13646,17.0,3006.0,427.0
13647,4.0,4323.0,775.0
13648,18.0,3605.0,534.0
13649,29.0,,634.0
13650,16.0,2129.0,420.0
13651,30.0,2674.0,428.0
13652,16.0,2427.0,522.0
13653,16.0,2181.0,321.0
13654,16.0,3190.0,471.0
13655,16.0,3853.0,541.0
13656,19.0,3445.0,661.0
13657,27.0,2298.0,340.0
13658,28.0,2788.0,370.0
13659,17.0,3759.0,1035.0
13660,11.0,7392.0,1796.0
13661,28.0,1263.0,248.0
13662,19.0,2969.0,605.0
13663,19.0,1688.0,365.0
13664,37.0,1971.0,345.0
13665,26.0,1855.0,553.0
13666,30.0,1461.0,341.0
13667,22.0,1547.0,334.0
13668,17.0,4418.0,1256.0
13669,26.0,1151.0,200.0
13670,20.0,2462.0,496.0
13671,23.0,1426.0,313.0
13672,33.0,2446.0,396.0
13673,20.0,3216.0,516.0
13674,17.0,1869.0,311.0
13675,31.0,2561.0,414.0
13676,15.0,4799.0,1209.0
13677,8.0,3557.0,890.0
13678,34.0,2839.0,659.0
13679,46.0,1214.0,281.0
13680,44.0,1526.0,337.0
13681,44.0,2808.0,585.0
13682,21.0,5662.0,1185.0
13683,28.0,2459.0,492.0
13684,29.0,1840.0,388.0
13685,24.0,2626.0,692.0
13686,32.0,1775.0,314.0
13687,35.0,2621.0,391.0
13688,38.0,2750.0,572.0
13689,37.0,2454.0,511.0
13690,24.0,4043.0,952.0
13691,36.0,2072.0,408.0
13692,33.0,2081.0,409.0
13693,36.0,1485.0,236.0
13694,33.0,3659.0,590.0
13695,37.0,2576.0,468.0
13696,43.0,1970.0,379.0
13697,52.0,2264.0,439.0
13698,40.0,1609.0,258.0
13699,35.0,1254.0,241.0
13700,33.0,1987.0,455.0
13701,38.0,1810.0,371.0
13702,39.0,2650.0,511.0
13703,15.0,4061.0,811.0
13704,30.0,1372.0,235.0
13705,19.0,3490.0,816.0
13706,26.0,3271.0,595.0
13707,22.0,2626.0,631.0
13708,24.0,2801.0,554.0
13709,20.0,3550.0,736.0
13710,,1945.0,362.0
13711,11.0,2000.0,391.0
13712,12.0,4427.0,
13713,15.0,2700.0,460.0
13714,35.0,2501.0,651.0
13715,52.0,1041.0,252.0
13716,41.0,465.0,130.0
13717,16.0,6009.0,1599.0
13718,30.0,2787.0,713.0
13719,38.0,2450.0,544.0
13720,52.0,1644.0,372.0
13721,26.0,1592.0,429.0
13722,39.0,1405.0,339.0
13723,41.0,1171.0,334.0
13724,,763.0,219.0
13725,50.0,637.0,143.0
13726,39.0,1210.0,310.0
13727,36.0,2341.0,520.0
13728,33.0,960.0,216.0
13729,6.0,5129.0,1119.0
13730,16.0,3260.0,501.0
13731,16.0,2081.0,348.0
13732,14.0,2644.0,525.0
13733,15.0,3393.0,
13734,10.0,3657.0,695.0
13735,6.0,2833.0,628.0
13736,13.0,2295.0,374.0
13737,13.0,1543.0,
13738,27.0,574.0,103.0
13739,9.0,2107.0,411.0
13740,14.0,2137.0,345.0
13741,16.0,3042.0,524.0
13742,11.0,3358.0,504.0
13743,15.0,4420.0,903.0
13744,28.0,2360.0,607.0
13745,32.0,1129.0,251.0
13746,27.0,1407.0,362.0
13747,11.0,2050.0,382.0
13748,21.0,1801.0,
13749,10.0,3194.0,579.0
13750,10.0,4887.0,930.0
13751,13.0,4864.0,729.0
13752,9.0,4265.0,587.0
13753,15.0,3942.0,661.0
13754,16.0,2040.0,325.0
13755,15.0,1791.0,346.0
13756,16.0,2103.0,348.0
13757,16.0,1499.0,232.0
13758,33.0,883.0,211.0
13759,8.0,4116.0,766.0
13760,12.0,5616.0,871.0
13761,6.0,248.0,47.0
13762,25.0,352.0,41.0
13763,8.0,63.0,9.0
13764,29.0,1005.0,152.0
13765,5.0,1387.0,236.0
13766,26.0,1225.0,199.0
13767,36.0,,95.0
13768,2.0,7544.0,1516.0
13769,3.0,12806.0,2219.0
13770,5.0,6135.0,879.0
13771,4.0,17577.0,2819.0
13772,16.0,2114.0,374.0
13773,21.0,2455.0,381.0
13774,2.0,11965.0,1802.0
13775,2.0,718.0,98.0
13776,3.0,5710.0,919.0
13777,10.0,9467.0,1181.0
13778,7.0,11818.0,1745.0
13779,16.0,13556.0,1704.0
13780,14.0,15809.0,2485.0
13781,21.0,8416.0,1386.0
13782,17.0,6709.0,1198.0
13783,10.0,20263.0,3915.0
13784,14.0,11635.0,2055.0
13785,18.0,6025.0,1062.0
13786,4.0,6956.0,1271.0
13787,4.0,5351.0,1210.0
13788,9.0,18956.0,4095.0
13789,17.0,3646.0,1035.0
13790,4.0,6360.0,1584.0
13791,27.0,754.0,200.0
13792,16.0,2401.0,465.0
13793,4.0,2152.0,580.0
13794,16.0,,562.0
13795,,1463.0,261.0
13796,4.0,5998.0,1092.0
13797,5.0,6933.0,1311.0
13798,18.0,5605.0,1303.0
13799,5.0,2185.0,488.0
13800,4.0,11587.0,1796.0
13801,7.0,5954.0,1071.0
13802,16.0,5058.0,965.0
13803,10.0,714.0,131.0
13804,6.0,10565.0,1767.0
13805,35.0,908.0,226.0
13806,7.0,1759.0,
13807,8.0,4711.0,963.0
13808,32.0,3170.0,630.0
13809,32.0,1650.0,328.0
13810,30.0,2287.0,531.0
13811,18.0,3830.0,750.0
13812,19.0,3155.0,572.0
13813,28.0,1922.0,382.0
13814,17.0,1834.0,390.0
13815,24.0,1017.0,227.0
13816,27.0,2532.0,495.0
13817,24.0,2831.0,478.0
13818,33.0,1379.0,273.0
13819,20.0,1483.0,249.0
13820,5.0,3958.0,665.0
13821,4.0,3428.0,649.0
13822,4.0,6034.0,1170.0
13823,3.0,12870.0,2315.0
13824,11.0,10804.0,1493.0
13825,4.0,12156.0,
13826,16.0,1769.0,254.0
13827,,193.0,45.0
13828,7.0,6356.0,1244.0
13829,9.0,,1017.0
13830,6.0,5571.0,1316.0
13831,25.0,,893.0
13832,18.0,3977.0,809.0
13833,34.0,1345.0,265.0
13834,17.0,4109.0,884.0
13835,43.0,1898.0,418.0
13836,43.0,1614.0,400.0
13837,24.0,3477.0,831.0
13838,12.0,3598.0,828.0
13839,15.0,5024.0,992.0
13840,28.0,3193.0,525.0
13841,28.0,2300.0,419.0
13842,31.0,,560.0
13843,18.0,3172.0,632.0
13844,21.0,4460.0,930.0
13845,13.0,4563.0,1187.0
13846,21.0,3465.0,639.0
13847,18.0,2453.0,537.0
13848,12.0,6758.0,1550.0
13849,5.0,4937.0,1139.0
13850,21.0,3622.0,667.0
13851,38.0,1541.0,290.0
13852,21.0,3300.0,587.0
13853,29.0,1362.0,251.0
13854,29.0,3999.0,772.0
13855,14.0,1933.0,347.0
13856,5.0,2987.0,457.0
13857,16.0,1140.0,181.0
13858,36.0,1497.0,264.0
13859,32.0,3179.0,662.0
13860,12.0,7184.0,1516.0
13861,19.0,1000.0,211.0
13862,9.0,2228.0,398.0
13863,13.0,2903.0,510.0
13864,17.0,2681.0,470.0
13865,23.0,1326.0,300.0
13866,12.0,1893.0,493.0
13867,17.0,5959.0,1208.0
13868,7.0,5059.0,780.0
13869,8.0,3955.0,815.0
13870,32.0,3616.0,631.0
13871,17.0,2029.0,404.0
13872,11.0,5684.0,1139.0
13873,6.0,1156.0,191.0
13874,52.0,50.0,9.0
13875,4.0,8866.0,1832.0
13876,5.0,6190.0,993.0
13877,10.0,5736.0,945.0
13878,15.0,1966.0,331.0
13879,26.0,1387.0,277.0
13880,28.0,2879.0,659.0
13881,44.0,2087.0,447.0
13882,10.0,3404.0,855.0
13883,22.0,5640.0,889.0
13884,35.0,2969.0,521.0
13885,32.0,3190.0,568.0
13886,18.0,,1043.0
13887,26.0,3920.0,570.0
13888,29.0,2819.0,637.0
13889,31.0,2587.0,531.0
13890,,1904.0,343.0
13891,17.0,3139.0,569.0
13892,17.0,5451.0,1008.0
13893,17.0,1906.0,334.0
13894,27.0,2919.0,549.0
13895,14.0,2991.0,522.0
13896,28.0,1905.0,372.0
13897,31.0,1606.0,354.0
13898,28.0,1473.0,333.0
13899,32.0,1691.0,353.0
13900,29.0,1646.0,391.0
13901,37.0,1834.0,393.0
13902,32.0,2699.0,552.0
13903,36.0,1717.0,348.0
13904,41.0,1837.0,409.0
13905,37.0,2868.0,574.0
13906,39.0,2210.0,498.0
13907,33.0,933.0,219.0
13908,30.0,2335.0,363.0
13909,18.0,3009.0,740.0
13910,29.0,1494.0,286.0
13911,29.0,331.0,85.0
13912,38.0,,
13913,41.0,,
13914,38.0,,385.0
13915,26.0,1008.0,164.0
13916,29.0,2912.0,566.0
13917,34.0,2104.0,388.0
13918,14.0,,2445.0
13919,14.0,5983.0,1224.0
13920,5.0,9269.0,1605.0
13921,16.0,774.0,122.0
13922,20.0,1160.0,181.0
13923,17.0,889.0,131.0
13924,26.0,3106.0,603.0
13925,26.0,,888.0
13926,35.0,4174.0,847.0
13927,28.0,2685.0,425.0
13928,30.0,2483.0,573.0
13929,25.0,2795.0,596.0
13930,6.0,5661.0,1287.0
13931,19.0,2526.0,381.0
13932,6.0,1068.0,182.0
13933,7.0,2914.0,481.0
13934,5.0,4718.0,1140.0
13935,13.0,3616.0,665.0
13936,9.0,711.0,139.0
13937,7.0,5747.0,1307.0
13938,33.0,1607.0,282.0
13939,38.0,740.0,163.0
13940,40.0,961.0,199.0
13941,39.0,1781.0,335.0
13942,44.0,1487.0,273.0
13943,38.0,2011.0,448.0
13944,34.0,2037.0,385.0
13945,45.0,942.0,166.0
13946,38.0,1287.0,284.0
13947,34.0,1127.0,275.0
13948,37.0,1412.0,343.0
13949,35.0,1622.0,393.0
13950,36.0,1076.0,283.0
13951,42.0,525.0,111.0
13952,38.0,1208.0,321.0
13953,52.0,851.0,190.0
13954,41.0,1105.0,257.0
13955,52.0,1457.0,415.0
13956,44.0,589.0,130.0
13957,28.0,2899.0,755.0
13958,27.0,2053.0,461.0
13959,42.0,801.0,176.0
13960,40.0,1051.0,244.0
13961,34.0,1336.0,345.0
13962,32.0,2894.0,427.0
13963,36.0,1734.0,
13964,38.0,1981.0,343.0
13965,42.0,1811.0,345.0
13966,38.0,2458.0,488.0
13967,26.0,2469.0,532.0
13968,35.0,2028.0,456.0
13969,32.0,2170.0,430.0
13970,40.0,2364.0,438.0
13971,52.0,1683.0,266.0
13972,49.0,1820.0,321.0
13973,40.0,2190.0,
13974,45.0,1598.0,314.0
13975,48.0,1717.0,307.0
13976,39.0,1989.0,401.0
13977,37.0,1454.0,261.0
13978,44.0,2469.0,568.0
13979,29.0,2077.0,577.0
13980,52.0,1859.0,395.0
13981,52.0,2424.0,528.0
13982,36.0,2991.0,822.0
13983,40.0,2198.0,612.0
13984,44.0,2337.0,563.0
13985,42.0,2115.0,557.0
13986,43.0,1018.0,261.0
13987,47.0,2456.0,611.0
13988,47.0,1648.0,432.0
13989,45.0,1369.0,351.0
13990,50.0,1629.0,437.0
13991,48.0,1498.0,448.0
13992,35.0,2014.0,677.0
13993,35.0,2426.0,715.0
13994,39.0,1573.0,418.0
13995,19.0,1204.0,405.0
13996,,1451.0,387.0
13997,49.0,60.0,11.0
13998,,376.0,
13999,34.0,567.0,143.0
14000,31.0,,238.0
14001,37.0,1709.0,278.0
14002,35.0,2707.0,481.0
14003,30.0,1770.0,380.0
14004,33.0,2271.0,389.0
14005,31.0,3538.0,658.0
14006,30.0,1937.0,351.0
14007,16.0,30.0,3.0
14008,22.0,7935.0,1976.0
14009,19.0,5163.0,1229.0
14010,36.0,3795.0,676.0
14011,35.0,1517.0,257.0
14012,35.0,1490.0,253.0
14013,33.0,2898.0,503.0
14014,37.0,2498.0,472.0
14015,37.0,2403.0,550.0
14016,39.0,3521.0,747.0
14017,31.0,2209.0,636.0
14018,40.0,1298.0,254.0
14019,36.0,3337.0,687.0
14020,35.0,861.0,148.0
14021,17.0,3107.0,752.0
14022,32.0,2910.0,641.0
14023,27.0,2896.0,684.0
14024,52.0,954.0,246.0
14025,30.0,2173.0,560.0
14026,33.0,1210.0,288.0
14027,44.0,,134.0
14028,9.0,3904.0,1042.0
14029,29.0,1960.0,415.0
14030,35.0,2240.0,423.0
14031,37.0,2267.0,
14032,32.0,2086.0,458.0
14033,46.0,1851.0,425.0
14034,35.0,1380.0,248.0
14035,33.0,4924.0,1007.0
14036,38.0,1585.0,345.0
14037,30.0,1129.0,251.0
14038,41.0,1359.0,264.0
14039,46.0,1308.0,276.0
14040,52.0,1226.0,269.0
14041,52.0,802.0,160.0
14042,26.0,613.0,149.0
14043,42.0,530.0,123.0
14044,48.0,732.0,149.0
14045,36.0,755.0,157.0
14046,46.0,476.0,102.0
14047,43.0,1697.0,387.0
14048,40.0,2011.0,495.0
14049,40.0,2936.0,732.0
14050,26.0,971.0,245.0
14051,37.0,953.0,231.0
14052,6.0,7423.0,2111.0
14053,18.0,1837.0,388.0
14054,14.0,1582.0,347.0
14055,29.0,2481.0,383.0
14056,5.0,2785.0,577.0
14057,6.0,2155.0,
14058,7.0,4672.0,1121.0
14059,7.0,1971.0,403.0
14060,2.0,1658.0,290.0
14061,17.0,1779.0,292.0
14062,18.0,2342.0,402.0
14063,13.0,3853.0,761.0
14064,24.0,1966.0,299.0
14065,9.0,1199.0,187.0
14066,18.0,1634.0,274.0
14067,9.0,8185.0,1525.0
14068,36.0,848.0,186.0
14069,38.0,1093.0,256.0
14070,30.0,2981.0,605.0
14071,21.0,3067.0,706.0
14072,21.0,418.0,132.0
14073,17.0,3362.0,507.0
14074,18.0,5761.0,1063.0
14075,34.0,1703.0,395.0
14076,20.0,5258.0,1514.0
14077,23.0,4503.0,1156.0
14078,18.0,5009.0,1108.0
14079,5.0,1775.0,234.0
14080,4.0,4289.0,682.0
14081,9.0,3603.0,786.0
14082,17.0,5036.0,817.0
14083,16.0,2577.0,521.0
14084,6.0,2383.0,606.0
14085,23.0,3847.0,608.0
14086,26.0,2041.0,293.0
14087,16.0,1613.0,245.0
14088,9.0,2524.0,
14089,18.0,1859.0,251.0
14090,14.0,2647.0,524.0
14091,18.0,1920.0,333.0
14092,24.0,1203.0,310.0
14093,26.0,3774.0,716.0
14094,6.0,4464.0,1093.0
14095,10.0,1145.0,293.0
14096,10.0,5951.0,1330.0
14097,14.0,3998.0,711.0
14098,34.0,2457.0,499.0
14099,31.0,3037.0,565.0
14100,24.0,3532.0,618.0
14101,29.0,2654.0,667.0
14102,23.0,1920.0,454.0
14103,22.0,1162.0,221.0
14104,18.0,1439.0,319.0
14105,33.0,2170.0,500.0
14106,30.0,2512.0,597.0
14107,26.0,2972.0,
14108,32.0,1677.0,354.0
14109,27.0,,229.0
14110,26.0,1757.0,304.0
14111,5.0,2167.0,384.0
14112,5.0,5749.0,1385.0
14113,8.0,3065.0,692.0
14114,2.0,3867.0,573.0
14115,40.0,,14.0
14116,3.0,15695.0,2248.0
14117,28.0,2243.0,399.0
14118,22.0,2467.0,555.0
14119,5.0,4458.0,751.0
14120,14.0,1258.0,245.0
14121,28.0,1306.0,279.0
14122,7.0,1347.0,301.0
14123,26.0,1953.0,446.0
14124,28.0,699.0,180.0
14125,37.0,1467.0,348.0
14126,40.0,2374.0,500.0
14127,52.0,954.0,233.0
14128,21.0,6107.0,1559.0
14129,29.0,3436.0,731.0
14130,29.0,4007.0,700.0
14131,41.0,1766.0,288.0
14132,52.0,1820.0,342.0
14133,,1949.0,432.0
14134,33.0,1688.0,313.0
14135,33.0,3007.0,498.0
14136,24.0,1587.0,222.0
14137,23.0,1762.0,267.0
14138,14.0,3063.0,426.0
14139,4.0,2904.0,764.0
14140,,2492.0,381.0
14141,36.0,2223.0,361.0
14142,25.0,2513.0,340.0
14143,20.0,856.0,124.0
14144,9.0,5306.0,993.0
14145,24.0,6573.0,1235.0
14146,5.0,1473.0,228.0
14147,15.0,1852.0,316.0
14148,3.0,5542.0,828.0
14149,15.0,3057.0,510.0
14150,25.0,3670.0,644.0
14151,5.0,2634.0,359.0
14152,9.0,1442.0,219.0
14153,23.0,3215.0,462.0
14154,24.0,2877.0,507.0
14155,14.0,2845.0,420.0
14156,33.0,2101.0,468.0
14157,17.0,2285.0,554.0
14158,26.0,7561.0,1051.0
14159,32.0,2832.0,393.0
14160,26.0,5305.0,701.0
14161,33.0,4583.0,
14162,37.0,106.0,18.0
14163,24.0,6260.0,1271.0
14164,38.0,281.0,55.0
14165,4.0,3078.0,510.0
14166,34.0,2405.0,541.0
14167,34.0,45.0,11.0
14168,25.0,,438.0
14169,14.0,5764.0,1006.0
14170,16.0,3784.0,577.0
14171,19.0,4415.0,648.0
14172,26.0,3909.0,670.0
14173,15.0,5592.0,891.0
14174,6.0,2290.0,312.0
14175,23.0,3967.0,766.0
14176,24.0,4144.0,826.0
14177,23.0,3862.0,699.0
14178,20.0,3111.0,563.0
14179,24.0,3912.0,809.0
14180,21.0,3098.0,646.0
14181,27.0,5484.0,1205.0
14182,24.0,4663.0,
14183,28.0,3009.0,698.0
14184,27.0,1945.0,446.0
14185,26.0,3501.0,664.0
14186,29.0,3375.0,795.0
14187,30.0,3474.0,735.0
14188,35.0,7922.0,1636.0
14189,39.0,8193.0,
14190,6.0,8884.0,1687.0
14191,6.0,4264.0,749.0
14192,5.0,2884.0,567.0
14193,6.0,6068.0,1137.0
14194,4.0,6712.0,1200.0
14195,20.0,1319.0,309.0
14196,8.0,5445.0,1360.0
14197,14.0,859.0,212.0
14198,18.0,755.0,169.0
14199,10.0,2964.0,668.0
14200,5.0,2949.0,671.0
14201,7.0,3940.0,764.0
14202,20.0,7052.0,1306.0
14203,18.0,5210.0,912.0
14204,35.0,1529.0,338.0
14205,39.0,1578.0,317.0
14206,27.0,2718.0,583.0
14207,36.0,2181.0,555.0
14208,37.0,1199.0,351.0
14209,36.0,2828.0,916.0
14210,34.0,2194.0,519.0
14211,29.0,2637.0,512.0
14212,26.0,2599.0,498.0
14213,29.0,3111.0,661.0
14214,37.0,1884.0,366.0
14215,36.0,1199.0,260.0
14216,5.0,4787.0,910.0
14217,7.0,8414.0,1584.0
14218,17.0,1613.0,326.0
14219,14.0,3026.0,556.0
14220,29.0,2251.0,464.0
14221,4.0,2372.0,361.0
14222,9.0,4055.0,536.0
14223,14.0,2125.0,348.0
14224,10.0,4201.0,850.0
14225,13.0,4460.0,925.0
14226,31.0,265.0,55.0
14227,8.0,3561.0,691.0
14228,7.0,4998.0,953.0
14229,7.0,2449.0,447.0
14230,10.0,3103.0,520.0
14231,7.0,3200.0,477.0
14232,9.0,5756.0,807.0
14233,17.0,,629.0
14234,13.0,5841.0,955.0
14235,8.0,12526.0,2495.0
14236,12.0,4476.0,761.0
14237,15.0,5151.0,942.0
14238,5.0,3772.0,619.0
14239,38.0,1643.0,489.0
14240,31.0,1174.0,360.0
14241,25.0,2546.0,488.0
14242,26.0,2299.0,496.0
14243,18.0,279.0,59.0
14244,9.0,5904.0,1165.0
14245,10.0,3781.0,712.0
14246,6.0,5667.0,1385.0
14247,10.0,,392.0
14248,9.0,3293.0,585.0
14249,3.0,16533.0,2549.0
14250,34.0,4493.0,838.0
14251,16.0,3072.0,612.0
14252,18.0,2704.0,698.0
14253,10.0,4676.0,884.0
14254,14.0,2443.0,447.0
14255,7.0,4584.0,1051.0
14256,3.0,7689.0,1545.0
14257,8.0,4627.0,887.0
14258,7.0,2045.0,342.0
14259,7.0,2344.0,351.0
14260,8.0,1794.0,276.0
14261,6.0,4632.0,753.0
14262,8.0,3567.0,543.0
14263,13.0,3682.0,668.0
14264,14.0,2105.0,396.0
14265,11.0,5934.0,1380.0
14266,11.0,3572.0,592.0
14267,8.0,6042.0,979.0
14268,6.0,6988.0,1121.0
14269,9.0,2404.0,390.0
14270,14.0,,643.0
14271,13.0,2032.0,348.0
14272,13.0,3684.0,604.0
14273,8.0,3579.0,672.0
14274,15.0,1703.0,273.0
14275,4.0,7151.0,1295.0
14276,8.0,6246.0,1273.0
14277,10.0,1731.0,299.0
14278,16.0,5130.0,1172.0
14279,9.0,11810.0,2181.0
14280,4.0,5083.0,867.0
14281,9.0,5983.0,1122.0
14282,9.0,5643.0,1005.0
14283,11.0,4597.0,782.0
14284,8.0,,1095.0
14285,,4527.0,875.0
14286,18.0,1321.0,272.0
14287,5.0,208.0,78.0
14288,12.0,807.0,199.0
14289,,3149.0,713.0
14290,8.0,9975.0,1743.0
14291,12.0,8796.0,1721.0
14292,10.0,4256.0,861.0
14293,37.0,452.0,109.0
14294,20.0,2352.0,556.0
14295,9.0,1969.0,406.0
14296,18.0,1880.0,487.0
14297,13.0,1808.0,411.0
14298,15.0,4203.0,966.0
14299,14.0,6438.0,1719.0
14300,16.0,1247.0,315.0
14301,21.0,8502.0,2634.0
14302,15.0,6928.0,1529.0
14303,19.0,1867.0,361.0
14304,14.0,4985.0,1238.0
14305,15.0,5583.0,1149.0
14306,18.0,5584.0,1303.0
14307,22.0,5473.0,
14308,17.0,6683.0,1296.0
14309,9.0,4855.0,872.0
14310,16.0,5648.0,1089.0
14311,6.0,2104.0,348.0
14312,23.0,1175.0,468.0
14313,32.0,3298.0,1228.0
14314,29.0,1202.0,290.0
14315,15.0,10377.0,2331.0
14316,13.0,9444.0,1997.0
14317,18.0,3312.0,705.0
14318,19.0,301.0,65.0
14319,8.0,569.0,97.0
14320,34.0,3868.0,1257.0
14321,30.0,540.0,136.0
14322,32.0,3163.0,712.0
14323,20.0,350.0,95.0
14324,19.0,7650.0,1901.0
14325,15.0,5612.0,1283.0
14326,41.0,812.0,
14327,17.0,2556.0,587.0
14328,46.0,1497.0,309.0
14329,48.0,1291.0,248.0
14330,31.0,2478.0,464.0
14331,10.0,2502.0,573.0
14332,18.0,3903.0,715.0
14333,18.0,3895.0,
14334,29.0,4610.0,
14335,29.0,1290.0,263.0
14336,38.0,4116.0,949.0
14337,16.0,3474.0,633.0
14338,34.0,3687.0,756.0
14339,10.0,4750.0,844.0
14340,26.0,6339.0,
14341,27.0,9285.0,1621.0
14342,33.0,399.0,87.0
14343,13.0,4867.0,718.0
14344,16.0,7961.0,1147.0
14345,16.0,3326.0,569.0
14346,17.0,9419.0,1455.0
14347,16.0,8020.0,1432.0
14348,22.0,8106.0,1665.0
14349,15.0,4236.0,753.0
14350,31.0,5454.0,1053.0
14351,21.0,4773.0,1047.0
14352,17.0,2828.0,506.0
14353,10.0,1039.0,174.0
14354,19.0,4641.0,994.0
14355,22.0,4397.0,931.0
14356,16.0,1347.0,327.0
14357,21.0,2520.0,582.0
14358,17.0,1181.0,271.0
14359,27.0,12342.0,2630.0
14360,23.0,6379.0,1636.0
14361,16.0,3018.0,523.0
14362,13.0,4137.0,796.0
14363,11.0,1089.0,198.0
14364,15.0,4419.0,822.0
14365,19.0,5411.0,1042.0
14366,13.0,4760.0,938.0
14367,29.0,5055.0,1036.0
14368,13.0,3661.0,770.0
14369,19.0,1649.0,328.0
