Id,population,households,median_income,median_house_value
10804,3191.0,1027.0,6.8588,302000.0
10805,633.0,204.0,6.5143,279800.0
10806,213.0,43.0,10.9704,483300.0
10807,563.0,287.0,5.1589,167800.0
10808,1693.0,597.0,5.2497,215000.0
10809,833.0,386.0,5.7709,190300.0
10810,673.0,225.0,6.0722,260800.0
10811,2332.0,1073.0,4.5022,151900.0
10812,1599.0,485.0,6.2464,233900.0
10813,1600.0,583.0,6.8004,284900.0
10814,2597.0,1119.0,4.6076,204000.0
10815,897.0,386.0,4.2463,182800.0
10816,815.0,426.0,3.375,500001.0
10817,1970.0,712.0,6.1078,219000.0
10818,2175.0,681.0,10.49,500001.0
10819,998.0,435.0,4.0294,500001.0
10820,2104.0,847.0,5.1482,500001.0
10821,946.0,399.0,6.1557,402900.0
10822,1919.0,775.0,4.0313,282000.0
10823,922.0,387.0,4.5476,309200.0
10824,661.0,211.0,6.487,294200.0
10825,1571.0,534.0,5.3705,363500.0
10826,805.0,271.0,7.6012,310800.0
10827,426.0,186.0,4.7237,220700.0
10828,2812.0,1057.0,6.3401,387300.0
10829,607.0,218.0,6.2871,325500.0
10830,603.0,352.0,3.3967,249400.0
10831,130.0,46.0,,284100.0
10832,1221.0,377.0,3.2232,247100.0
10833,2321.0,873.0,3.3155,231000.0
10834,850.0,367.0,2.7545,231300.0
10835,910.0,492.0,3.5729,370800.0
10836,1950.0,859.0,4.0647,240600.0
10837,604.0,317.0,2.3545,187500.0
10838,460.0,243.0,3.1029,190600.0
10839,597.0,311.0,3.1395,310000.0
10840,996.0,435.0,5.4031,243800.0
10841,2363.0,1041.0,4.3897,341300.0
10842,1797.0,642.0,4.0076,
10843,878.0,423.0,5.1298,246000.0
10844,1048.0,425.0,4.665,280600.0
10845,851.0,,3.9875,346500.0
10846,1392.0,543.0,5.1439,414000.0
10847,713.0,265.0,6.5954,346200.0
10848,1230.0,488.0,6.5964,358800.0
10849,1081.0,566.0,1.6393,500001.0
10850,1409.0,543.0,4.6518,277800.0
10851,903.0,410.0,6.6852,500001.0
10852,783.0,257.0,5.3999,300000.0
10853,952.0,340.0,5.0877,288100.0
10854,609.0,242.0,5.1024,312700.0
10855,334.0,157.0,2.3846,500001.0
10856,628.0,382.0,4.3603,248800.0
10857,781.0,337.0,5.6197,271600.0
10858,1469.0,556.0,5.4188,402200.0
10859,572.0,174.0,13.0502,500001.0
10860,1506.0,492.0,7.2013,353600.0
10861,1408.0,477.0,6.3369,256000.0
10862,2824.0,1068.0,6.0873,277300.0
10863,1033.0,373.0,5.6754,275900.0
10864,3033.0,1217.0,5.49,239300.0
10865,1530.0,648.0,10.3983,500001.0
10866,1332.0,636.0,5.0044,381200.0
10867,612.0,258.0,7.8239,500001.0
10868,2129.0,819.0,7.8915,420600.0
10869,1909.0,733.0,4.9821,244800.0
10870,704.0,293.0,5.1129,251300.0
10871,1176.0,571.0,5.133,324000.0
10872,1129.0,530.0,5.7281,500001.0
10873,654.0,279.0,9.8321,500001.0
10874,1238.0,632.0,6.1785,295900.0
10875,1584.0,470.0,6.4211,288100.0
10876,969.0,256.0,6.8154,265900.0
10877,1194.0,335.0,5.4622,227000.0
10878,877.0,392.0,3.0461,216900.0
10879,1333.0,402.0,3.475,279500.0
10880,1464.0,435.0,6.5413,332000.0
10881,1432.0,431.0,7.9283,348100.0
10882,1569.0,450.0,8.8636,314000.0
10883,2877.0,982.0,7.5177,330000.0
10884,,236.0,14.9009,500001.0
10885,1176.0,351.0,10.3953,500001.0
10886,1731.0,704.0,6.126,285600.0
10887,727.0,293.0,5.0527,231400.0
10888,1072.0,385.0,4.245,214500.0
10889,2557.0,690.0,2.8357,106300.0
10890,983.0,525.0,2.1935,183300.0
10891,128.0,61.0,8.163,250000.0
10892,1481.0,430.0,6.323,480800.0
10893,1649.0,634.0,6.3568,294300.0
10894,1462.0,497.0,6.1815,288500.0
10895,679.0,290.0,5.756,305600.0
10896,1302.0,522.0,4.0167,189600.0
10897,,326.0,4.4732,186300.0
10898,1893.0,433.0,4.0388,120400.0
10899,1490.0,355.0,3.4792,126400.0
10900,545.0,227.0,2.9762,184400.0
10901,1480.0,,3.86,300000.0
10902,764.0,333.0,4.1563,320800.0
10903,1423.0,482.0,3.5915,305600.0
10904,,571.0,3.668,243800.0
10905,881.0,380.0,3.8403,350000.0
10906,616.0,246.0,3.8992,500001.0
10907,1016.0,402.0,6.065,315500.0
10908,1363.0,403.0,7.618,341400.0
10909,1546.0,567.0,5.753,322800.0
10910,1646.0,576.0,6.8007,318300.0
10911,801.0,284.0,6.5394,272000.0
10912,2396.0,801.0,6.0868,282900.0
10913,1176.0,483.0,3.4455,325000.0
10914,1460.0,599.0,6.8279,279000.0
10915,3214.0,1279.0,4.538,278200.0
10916,2834.0,1139.0,5.9088,288500.0
10917,876.0,361.0,6.1007,340900.0
10918,883.0,281.0,13.1477,487000.0
10919,1543.0,598.0,6.379,
10920,3550.0,1139.0,10.1122,500001.0
10921,705.0,224.0,8.3275,384200.0
10922,710.0,246.0,6.0743,
10923,1802.0,625.0,7.9338,354700.0
10924,1054.0,391.0,7.1736,262100.0
10925,703.0,261.0,6.9343,298500.0
10926,1033.0,548.0,4.1379,183300.0
10927,1512.0,782.0,3.3125,138500.0
10928,,556.0,10.4415,453800.0
10929,962.0,320.0,7.3878,318300.0
10930,1066.0,,4.6336,187500.0
10931,469.0,293.0,3.6196,119900.0
10932,1285.0,651.0,4.045,226000.0
10933,1846.0,768.0,4.877,144300.0
10934,959.0,386.0,6.2661,268500.0
10935,505.0,244.0,4.6607,173000.0
10936,834.0,397.0,5.5677,245400.0
10937,617.0,231.0,8.583,397700.0
10938,2969.0,1007.0,8.7591,434700.0
10939,1156.0,470.0,6.3579,336700.0
10940,6223.0,2357.0,6.3088,340300.0
10941,1490.0,629.0,6.5206,368500.0
10942,1720.0,904.0,4.89,454100.0
10943,830.0,410.0,5.5507,345700.0
10944,3985.0,1056.0,2.8192,162500.0
10945,2025.0,578.0,8.3634,355100.0
10946,878.0,520.0,3.2841,158300.0
10947,2042.0,588.0,7.9125,
10948,1060.0,303.0,7.3141,337100.0
10949,1486.0,696.0,5.5464,207500.0
10950,1315.0,560.0,3.7147,137500.0
10951,2356.0,795.0,6.1062,274600.0
10952,1587.0,430.0,8.6088,307400.0
10953,1249.0,463.0,6.1863,355600.0
10954,1293.0,335.0,8.111,308900.0
10955,950.0,280.0,5.8399,220600.0
10956,1357.0,456.0,4.5909,241800.0
10957,945.0,318.0,3.4261,219700.0
10958,1525.0,682.0,5.2325,286800.0
10959,380.0,246.0,2.2969,67500.0
10960,1639.0,495.0,5.0686,225600.0
10961,1501.0,436.0,,241700.0
10962,1338.0,391.0,5.8898,242800.0
10963,1993.0,573.0,10.4498,386100.0
10964,1359.0,371.0,7.9739,368700.0
10965,1241.0,366.0,8.7603,362500.0
10966,366.0,248.0,4.3636,148400.0
10967,470.0,342.0,3.2229,108300.0
10968,391.0,60.0,4.1167,87500.0
10969,1256.0,352.0,8.2953,350500.0
10970,1933.0,722.0,6.9501,225700.0
10971,4656.0,1863.0,5.7797,309200.0
10972,4762.0,1929.0,4.7341,237400.0
10973,4783.0,1811.0,5.928,239900.0
10974,2677.0,938.0,6.5069,243400.0
10975,125.0,44.0,1.9659,500001.0
10976,2383.0,706.0,7.5619,302000.0
10977,2380.0,773.0,8.1926,326600.0
10978,792.0,253.0,4.9079,273800.0
10979,1843.0,623.0,5.7559,215800.0
10980,1279.0,383.0,6.9741,262000.0
10981,4660.0,978.0,2.885,162500.0
10982,1383.0,442.0,6.5987,272800.0
10983,363.0,183.0,2.1719,261300.0
10984,1317.0,511.0,4.821,201400.0
10985,1227.0,347.0,7.3769,302400.0
10986,1593.0,484.0,6.8634,276500.0
10987,681.0,263.0,5.4248,187200.0
10988,744.0,338.0,3.7988,184100.0
10989,261.0,116.0,5.0631,154000.0
10990,479.0,336.0,2.1406,55000.0
10991,2529.0,814.0,5.1299,238900.0
10992,1027.0,327.0,6.115,315600.0
10993,1575.0,488.0,6.0961,295500.0
10994,1429.0,411.0,6.8219,325500.0
10995,679.0,248.0,5.7115,313900.0
10996,818.0,299.0,6.8722,326100.0
10997,1150.0,499.0,4.4391,306700.0
10998,874.0,373.0,4.2083,251000.0
10999,873.0,307.0,7.9887,328000.0
11000,396.0,136.0,3.631,225000.0
11001,862.0,340.0,6.9133,274100.0
11002,908.0,329.0,7.7589,342900.0
11003,1113.0,483.0,4.6019,242500.0
11004,675.0,294.0,5.2124,199600.0
11005,1194.0,385.0,7.2025,275000.0
11006,1447.0,510.0,7.4581,296600.0
11007,913.0,406.0,5.1583,192200.0
11008,841.0,309.0,6.0634,234300.0
11009,852.0,300.0,4.6793,236800.0
11010,1137.0,404.0,7.2118,311500.0
11011,849.0,411.0,4.0187,235600.0
11012,928.0,297.0,5.7858,265900.0
11013,1002.0,332.0,8.735,375300.0
11014,1179.0,480.0,5.7759,240000.0
11015,1147.0,397.0,8.284,302500.0
11016,1525.0,539.0,6.7962,329100.0
11017,880.0,288.0,2.4233,450000.0
11018,788.0,296.0,4.5469,500001.0
11019,603.0,219.0,8.7974,360600.0
11020,1357.0,486.0,7.9187,333600.0
11021,1588.0,450.0,6.276,290700.0
11022,1666.0,800.0,4.1652,184500.0
11023,3068.0,1241.0,6.1395,358000.0
11024,1913.0,978.0,4.5094,160200.0
11025,1181.0,398.0,6.5743,278700.0
11026,954.0,324.0,7.8139,304700.0
11027,928.0,244.0,8.1111,379800.0
11028,1986.0,598.0,7.5847,375700.0
11029,859.0,300.0,5.5631,227800.0
11030,1081.0,308.0,7.3518,331200.0
11031,428.0,203.0,4.6141,195400.0
11032,3318.0,1270.0,7.2074,291300.0
11033,597.0,204.0,5.409,233900.0
11034,3785.0,1114.0,6.3298,247100.0
11035,1641.0,469.0,6.2162,283200.0
11036,3132.0,825.0,7.1069,313400.0
11037,832.0,379.0,4.4286,239500.0
11038,735.0,355.0,5.2923,194000.0
11039,636.0,244.0,5.1741,227700.0
11040,890.0,316.0,6.5783,244800.0
11041,1275.0,372.0,8.7385,340000.0
11042,630.0,296.0,3.3438,333300.0
11043,821.0,426.0,4.1304,433300.0
11044,658.0,309.0,,500001.0
11045,1730.0,752.0,10.9601,500001.0
11046,724.0,377.0,5.8371,500001.0
11047,167.0,70.0,3.7059,237500.0
11048,783.0,403.0,4.1591,500001.0
11049,520.0,339.0,2.2969,450000.0
11050,1915.0,1117.0,3.821,452100.0
11051,3173.0,1396.0,5.0907,378200.0
11052,1070.0,,4.4464,500001.0
11053,617.0,274.0,6.7861,499100.0
11054,4327.0,2009.0,4.8488,194400.0
11055,15.0,5.0,3.875,450000.0
11056,649.0,261.0,2.5197,350000.0
11057,1454.0,560.0,3.7976,275000.0
11058,747.0,450.0,6.5356,272800.0
11059,515.0,363.0,5.3423,291700.0
11060,1831.0,616.0,6.3767,269000.0
11061,1022.0,494.0,4.0,223400.0
11062,635.0,230.0,10.0757,383900.0
11063,1192.0,463.0,5.8752,274200.0
11064,1605.0,589.0,6.4238,278400.0
11065,6083.0,1629.0,2.4132,198300.0
11066,866.0,348.0,7.79,500001.0
11067,930.0,447.0,8.6001,500001.0
11068,772.0,304.0,10.1275,500001.0
11069,1443.0,576.0,9.0519,500001.0
11070,1092.0,345.0,7.9367,500001.0
11071,1247.0,398.0,10.1989,500001.0
11072,316.0,108.0,10.3893,500001.0
11073,1505.0,670.0,7.5674,500001.0
11074,1865.0,662.0,15.0001,500001.0
11075,1175.0,534.0,5.3099,500001.0
11076,1134.0,466.0,7.2217,500001.0
11077,826.0,323.0,6.9257,466400.0
11078,1105.0,582.0,4.1699,373700.0
11079,462.0,,3.2708,384700.0
11080,519.0,225.0,3.053,500001.0
11081,1176.0,480.0,7.9794,426100.0
11082,1310.0,580.0,8.4614,391900.0
11083,712.0,332.0,10.6349,500001.0
11084,1105.0,543.0,5.1837,445600.0
11085,515.0,268.0,,500001.0
11086,1382.0,586.0,5.5137,161800.0
11087,2103.0,745.0,5.6877,231400.0
11088,1111.0,542.0,5.5342,182300.0
11089,662.0,457.0,3.1679,110000.0
11090,365.0,279.0,2.8583,105800.0
11091,891.0,626.0,2.395,80300.0
11092,378.0,202.0,1.9,162500.0
11093,1711.0,1225.0,2.7634,86900.0
11094,178.0,121.0,4.8611,186800.0
11095,686.0,537.0,3.4706,241700.0
11096,857.0,546.0,3.7422,229800.0
11097,662.0,443.0,3.5625,180800.0
11098,781.0,,3.1779,186500.0
11099,1727.0,948.0,4.9,255600.0
11100,709.0,489.0,3.2845,227600.0
11101,832.0,564.0,,120600.0
11102,1738.0,686.0,,322600.0
11103,634.0,469.0,2.3774,74300.0
11104,1312.0,629.0,3.5521,229800.0
11105,893.0,654.0,2.3387,74800.0
11106,618.0,450.0,2.5685,80400.0
11107,774.0,584.0,2.49,81100.0
11108,888.0,663.0,2.6848,74100.0
11109,669.0,502.0,2.3438,72300.0
11110,602.0,428.0,2.7601,72500.0
11111,301.0,208.0,2.625,80600.0
11112,396.0,278.0,3.1131,77100.0
11113,3445.0,1571.0,4.1678,190900.0
11114,384.0,171.0,4.5833,
11115,857.0,402.0,,231600.0
11116,1030.0,411.0,2.2262,225000.0
11117,511.0,198.0,7.9217,296200.0
11118,426.0,234.0,3.7875,187500.0
11119,950.0,399.0,4.1103,250400.0
11120,1049.0,398.0,6.4967,387500.0
11121,1798.0,612.0,8.1093,410400.0
11122,830.0,286.0,6.3822,362500.0
11123,26.0,11.0,4.1944,270800.0
11124,1680.0,705.0,8.8693,450400.0
11125,1289.0,416.0,11.1121,493000.0
11126,808.0,278.0,9.8589,500001.0
11127,868.0,329.0,11.0138,442100.0
11128,811.0,233.0,12.3411,500001.0
11129,1938.0,964.0,8.8742,500001.0
11130,1064.0,526.0,6.6155,500001.0
11131,782.0,411.0,5.1155,500000.0
11132,910.0,374.0,6.6544,500001.0
11133,1155.0,553.0,5.2949,500001.0
11134,635.0,314.0,6.6265,500001.0
11135,1275.0,718.0,4.498,482900.0
11136,441.0,203.0,7.8164,500001.0
11137,527.0,275.0,4.0764,500001.0
11138,952.0,424.0,4.8,500001.0
11139,673.0,390.0,5.1048,500001.0
11140,921.0,366.0,7.2988,500001.0
11141,906.0,472.0,3.6538,500001.0
11142,539.0,300.0,3.5682,500001.0
11143,410.0,171.0,11.075,
11144,394.0,154.0,10.3682,500001.0
11145,316.0,126.0,10.3048,500001.0
11146,771.0,365.0,11.216,500001.0
11147,3162.0,1831.0,4.7024,345400.0
11148,465.0,236.0,3.0625,93800.0
11149,1209.0,559.0,8.5574,392200.0
11150,860.0,367.0,13.1738,500001.0
11151,656.0,423.0,6.3017,350000.0
11152,540.0,284.0,6.0247,500001.0
11153,539.0,249.0,5.0,500001.0
11154,745.0,332.0,5.1923,500001.0
11155,498.0,278.0,5.6336,500001.0
11156,653.0,328.0,4.2222,500001.0
11157,507.0,266.0,3.4937,500001.0
11158,1336.0,451.0,10.2849,500001.0
11159,1326.0,714.0,5.4284,500001.0
11160,1912.0,903.0,10.8289,500001.0
11161,735.0,274.0,15.0001,500001.0
11162,375.0,183.0,9.802,500001.0
11163,1777.0,754.0,5.9055,477300.0
11164,1598.0,549.0,,500001.0
11165,1427.0,977.0,3.1985,106300.0
11166,1381.0,537.0,6.1426,450700.0
11167,598.0,375.0,3.2125,455000.0
11168,832.0,347.0,7.1148,500001.0
11169,2673.0,1135.0,3.5426,295400.0
11170,1621.0,732.0,4.1372,265200.0
11171,841.0,368.0,3.6042,226000.0
11172,1928.0,855.0,4.6808,245500.0
11173,1279.0,534.0,5.5422,253100.0
11174,1402.0,563.0,6.632,441100.0
11175,1081.0,465.0,3.9375,339800.0
11176,1108.0,452.0,5.2549,261800.0
11177,1131.0,460.0,4.4135,272300.0
11178,590.0,254.0,2.625,217900.0
11179,771.0,364.0,3.4125,284100.0
11180,762.0,344.0,2.2222,276800.0
11181,1030.0,436.0,3.9306,268400.0
11182,850.0,348.0,5.0532,310900.0
11183,832.0,326.0,4.8098,325400.0
11184,876.0,364.0,3.6406,326100.0
11185,946.0,418.0,2.7264,311100.0
11186,1131.0,490.0,4.9643,317900.0
11187,1081.0,412.0,4.9125,335700.0
11188,985.0,516.0,3.1305,268800.0
11189,1067.0,512.0,2.8553,307600.0
11190,696.0,347.0,3.5161,236400.0
11191,557.0,223.0,3.5388,407000.0
11192,837.0,381.0,5.2416,471300.0
11193,553.0,225.0,7.8496,490800.0
11194,727.0,316.0,6.5842,458500.0
11195,435.0,203.0,5.9196,500001.0
11196,944.0,426.0,4.4063,500001.0
11197,937.0,387.0,9.2175,500001.0
11198,425.0,288.0,5.3369,312500.0
11199,859.0,329.0,4.5658,500001.0
11200,1052.0,468.0,5.6315,484600.0
11201,832.0,349.0,6.5928,439100.0
11202,463.0,215.0,6.0516,500001.0
11203,384.0,197.0,5.2333,471400.0
11204,791.0,358.0,3.8125,366700.0
11205,807.0,410.0,7.0516,500001.0
11206,569.0,249.0,3.6607,500001.0
11207,2327.0,963.0,5.6637,222100.0
11208,1473.0,402.0,4.4211,215200.0
11209,1252.0,373.0,2.7143,185400.0
11210,871.0,399.0,2.6221,272000.0
11211,1478.0,404.0,2.5301,192900.0
11212,1623.0,611.0,3.0708,188700.0
11213,470.0,333.0,1.6389,225000.0
11214,1335.0,434.0,2.7543,177800.0
11215,1082.0,443.0,5.8777,358800.0
11216,513.0,171.0,6.0,381500.0
11217,1332.0,646.0,4.6161,226300.0
11218,2688.0,1535.0,3.9917,271600.0
11219,1118.0,394.0,4.1029,213400.0
11220,497.0,244.0,2.75,225000.0
11221,1330.0,424.0,3.4417,182500.0
11222,1198.0,362.0,3.5179,225000.0
11223,814.0,459.0,2.1074,181300.0
11224,807.0,425.0,0.9702,225400.0
11225,1314.0,473.0,4.1026,211500.0
11226,856.0,360.0,3.184,220000.0
11227,1063.0,376.0,2.75,275000.0
11228,1397.0,560.0,4.8125,244600.0
11229,1391.0,481.0,8.1001,336500.0
11230,925.0,323.0,8.1839,367000.0
11231,963.0,411.0,5.5,224100.0
11232,1015.0,419.0,5.2732,209700.0
11233,1559.0,429.0,4.2036,220100.0
11234,1156.0,424.0,5.01,263800.0
11235,1258.0,469.0,6.4441,261000.0
11236,1024.0,428.0,4.4732,245600.0
11237,1197.0,429.0,5.069,264200.0
11238,,520.0,7.4056,374200.0
11239,3148.0,1589.0,4.2071,430900.0
11240,702.0,246.0,9.6062,414700.0
11241,4738.0,1477.0,3.1483,213000.0
11242,1289.0,423.0,5.2815,229500.0
11243,5014.0,2116.0,3.512,218400.0
11244,3903.0,1139.0,4.8359,249200.0
11245,1333.0,392.0,6.1601,266100.0
11246,1452.0,491.0,5.0853,260300.0
11247,311.0,93.0,6.6833,275900.0
11248,1475.0,569.0,4.4625,253500.0
11249,2681.0,1116.0,4.0341,243300.0
11250,1584.0,703.0,4.0417,180900.0
11251,1099.0,434.0,3.225,193800.0
11252,1952.0,938.0,3.1667,161000.0
11253,623.0,84.0,6.6369,192600.0
11254,4071.0,1582.0,5.422,316600.0
11255,983.0,655.0,3.7174,275000.0
11256,2389.0,1371.0,3.3409,181300.0
11257,2734.0,1000.0,5.2138,233100.0
11258,2246.0,400.0,3.152,152800.0
11259,208.0,37.0,3.375,157500.0
11260,1924.0,621.0,4.9148,155500.0
11261,817.0,342.0,3.5326,262500.0
11262,1916.0,618.0,4.9153,266400.0
11263,2266.0,628.0,5.0956,246000.0
11264,1703.0,289.0,4.1,184900.0
11265,1914.0,369.0,3.5551,185200.0
11266,1403.0,411.0,3.1742,245000.0
11267,1464.0,405.0,5.4836,225800.0
11268,2966.0,1339.0,3.4835,116700.0
11269,249.0,74.0,5.3254,240500.0
11270,835.0,339.0,,205400.0
11271,577.0,115.0,3.6875,137500.0
11272,2839.0,516.0,4.5607,182100.0
11273,3150.0,543.0,4.3899,180700.0
11274,1690.0,301.0,3.2639,155200.0
11275,3872.0,850.0,4.65,197800.0
11276,2493.0,502.0,3.6618,183500.0
11277,1786.0,332.0,4.5726,177500.0
11278,1236.0,263.0,3.9844,165300.0
11279,1593.0,329.0,3.89,170000.0
11280,2592.0,662.0,6.1966,260500.0
11281,1092.0,263.0,4.7422,202400.0
11282,2663.0,753.0,4.5814,233300.0
11283,1324.0,351.0,6.2488,252000.0
11284,926.0,239.0,6.2452,266300.0
11285,287.0,66.0,6.3427,305200.0
11286,1510.0,622.0,4.2708,161700.0
11287,1719.0,715.0,3.6505,145700.0
11288,838.0,525.0,3.2386,129200.0
11289,2153.0,989.0,4.6483,190800.0
11290,982.0,634.0,4.5757,162500.0
11291,1369.0,259.0,3.5694,150500.0
11292,1602.0,306.0,2.3333,157700.0
11293,2789.0,619.0,3.5902,165900.0
11294,2445.0,506.0,3.8421,174000.0
11295,2089.0,399.0,3.413,150600.0
11296,1909.0,346.0,3.5511,159100.0
11297,3328.0,595.0,2.4539,115000.0
11298,1534.0,669.0,2.4211,175000.0
11299,4715.0,1666.0,3.1353,121400.0
11300,910.0,427.0,3.3611,134600.0
11301,1426.0,532.0,3.2104,112500.0
11302,958.0,485.0,2.6771,131500.0
11303,207.0,51.0,1.8,154200.0
11304,,468.0,1.9309,173400.0
11305,3157.0,629.0,2.9271,123200.0
11306,1326.0,254.0,2.8289,117500.0
11307,1214.0,328.0,2.7059,159800.0
11308,2936.0,609.0,2.5651,171400.0
11309,1257.0,165.0,3.375,165300.0
11310,926.0,148.0,4.125,175900.0
11311,5756.0,983.0,2.1992,170800.0
11312,647.0,96.0,3.775,177400.0
11313,3249.0,552.0,3.7202,182100.0
11314,2776.0,463.0,2.6385,180200.0
11315,3289.0,631.0,2.6734,158500.0
11316,1970.0,499.0,3.4193,177000.0
11317,2165.0,521.0,3.415,172500.0
11318,3242.0,599.0,3.425,165600.0
11319,2451.0,504.0,3.3125,159100.0
11320,2984.0,625.0,2.5,162500.0
11321,2175.0,347.0,3.0824,177400.0
11322,5116.0,854.0,3.7147,164100.0
11323,1048.0,163.0,4.1,166400.0
11324,3232.0,589.0,3.2037,163500.0
11325,2594.0,475.0,3.75,170500.0
11326,1476.0,301.0,4.0231,139200.0
11327,2145.0,347.0,2.9167,158400.0
11328,2083.0,330.0,3.2292,160600.0
11329,1575.0,278.0,3.425,159500.0
11330,1032.0,330.0,2.2105,180400.0
11331,1915.0,442.0,2.3783,166700.0
11332,2946.0,922.0,2.9926,183200.0
11333,2867.0,509.0,4.7639,179900.0
11334,1804.0,311.0,3.9659,178500.0
11335,5516.0,911.0,2.7535,111000.0
11336,1066.0,189.0,4.7679,173100.0
11337,3171.0,504.0,3.0833,151700.0
11338,959.0,113.0,3.75,159000.0
11339,1217.0,146.0,4.6875,
11340,837.0,135.0,4.0769,163900.0
11341,2176.0,548.0,1.5026,151800.0
11342,1045.0,181.0,3.1964,151900.0
11343,2329.0,441.0,3.1691,159400.0
11344,1718.0,268.0,2.8077,140300.0
11345,1925.0,376.0,2.7632,158900.0
11346,3545.0,635.0,2.5224,148500.0
11347,3416.0,538.0,3.0083,163500.0
11348,3800.0,1130.0,,183300.0
11349,6799.0,1796.0,2.6561,144400.0
11350,812.0,221.0,2.6635,162500.0
11351,554.0,103.0,3.5972,158000.0
11352,3356.0,659.0,1.5054,137500.0
11353,1968.0,795.0,0.971,102500.0
11354,448.0,95.0,1.7019,350000.0
11355,2354.0,666.0,3.4345,235500.0
11356,1079.0,436.0,1.7823,205300.0
11357,747.0,234.0,4.5125,195400.0
11358,5477.0,640.0,2.8342,187200.0
11359,3262.0,685.0,3.6953,176800.0
11360,2245.0,426.0,3.7143,163000.0
11361,2370.0,571.0,3.8056,177200.0
11362,3117.0,631.0,3.1713,170100.0
11363,1235.0,343.0,3.5972,187500.0
11364,1044.0,362.0,6.9737,288800.0
11365,1572.0,724.0,3.3472,237400.0
11366,1445.0,453.0,4.1951,195000.0
11367,1239.0,368.0,3.9219,189600.0
11368,723.0,201.0,4.8,192700.0
11369,978.0,365.0,8.0784,320300.0
11370,2164.0,788.0,4.1071,311300.0
11371,1669.0,651.0,,240300.0
11372,1679.0,532.0,4.7083,205300.0
11373,615.0,365.0,4.2798,218800.0
11374,1273.0,437.0,2.8828,204700.0
11375,93.0,50.0,5.375,215700.0
11376,196.0,81.0,3.6806,219400.0
11377,2164.0,1005.0,4.0214,139500.0
11378,1053.0,371.0,4.5461,213800.0
11379,1656.0,874.0,4.3292,206500.0
11380,3570.0,1150.0,4.0398,233100.0
11381,1314.0,550.0,3.5195,249100.0
11382,1146.0,407.0,4.3698,229600.0
11383,2703.0,1125.0,4.9957,296400.0
11384,1270.0,,4.6161,236500.0
11385,342.0,197.0,2.8261,146500.0
11386,1559.0,631.0,3.0958,137800.0
11387,1475.0,567.0,3.4152,210200.0
11388,1574.0,642.0,5.021,252200.0
11389,1540.0,537.0,5.2998,247200.0
11390,2828.0,1247.0,3.5719,252800.0
11391,1908.0,626.0,3.3047,216900.0
11392,2334.0,954.0,3.0305,140600.0
11393,1508.0,555.0,4.7273,234200.0
11394,1720.0,675.0,3.8703,137000.0
11395,482.0,190.0,4.7039,225000.0
11396,809.0,264.0,5.0162,223000.0
11397,4088.0,1521.0,3.0382,183600.0
11398,4853.0,1465.0,3.5387,160400.0
11399,1017.0,335.0,6.9014,366800.0
11400,796.0,249.0,11.0546,487200.0
11401,983.0,326.0,13.466,500001.0
11402,1074.0,373.0,9.3845,500001.0
11403,1197.0,474.0,5.3903,286600.0
11404,1300.0,452.0,6.5616,290200.0
11405,1197.0,458.0,3.7031,227800.0
11406,1292.0,458.0,8.5403,451300.0
11407,1680.0,519.0,6.9014,439000.0
11408,719.0,254.0,11.4537,500001.0
11409,3744.0,1179.0,10.1714,481500.0
11410,,1241.0,8.2653,374000.0
11411,1200.0,426.0,11.0124,500001.0
11412,967.0,320.0,7.0565,324600.0
11413,1342.0,558.0,4.1151,203200.0
11414,2249.0,818.0,,285400.0
11415,1193.0,448.0,6.5308,287800.0
11416,976.0,340.0,7.1882,359200.0
11417,1229.0,407.0,6.2944,265600.0
11418,835.0,323.0,5.5654,281800.0
11419,2046.0,685.0,8.7496,349500.0
11420,1852.0,635.0,7.2392,334600.0
11421,2569.0,798.0,10.157,477100.0
11422,1496.0,499.0,8.3818,377600.0
11423,,510.0,3.6707,231400.0
11424,1414.0,595.0,4.0484,165600.0
11425,724.0,262.0,4.8542,218100.0
11426,3657.0,617.0,4.1339,222300.0
11427,2271.0,730.0,5.8622,221000.0
11428,1095.0,,3.8681,196000.0
11429,1378.0,476.0,5.3041,235700.0
11430,1078.0,460.0,2.9312,220100.0
11431,1658.0,608.0,2.378,199600.0
11432,1086.0,432.0,4.6125,229200.0
11433,1656.0,713.0,4.25,248000.0
11434,2045.0,577.0,3.75,211900.0
11435,2061.0,646.0,6.58,318500.0
11436,1484.0,495.0,5.7934,270500.0
11437,2048.0,685.0,5.4562,274700.0
11438,1019.0,319.0,12.2092,500001.0
11439,1180.0,346.0,11.1228,500001.0
11440,1181.0,355.0,8.3637,500001.0
11441,1404.0,384.0,8.9257,431800.0
11442,1057.0,324.0,10.8111,500001.0
11443,,260.0,9.9055,456900.0
11444,1354.0,459.0,5.7817,267600.0
11445,940.0,267.0,3.6953,150000.0
11446,2828.0,834.0,2.8403,225600.0
11447,1247.0,401.0,5.4395,244000.0
11448,970.0,326.0,5.4298,234200.0
11449,1182.0,341.0,6.0705,236700.0
11450,867.0,336.0,3.4234,200000.0
11451,898.0,365.0,3.6827,236800.0
11452,2660.0,949.0,3.1792,146400.0
11453,1197.0,415.0,3.8929,211000.0
11454,1977.0,852.0,3.3939,212100.0
11455,1710.0,634.0,3.125,215000.0
11456,908.0,466.0,4.575,225000.0
11457,729.0,343.0,2.4688,236400.0
11458,1227.0,424.0,3.8929,187500.0
